id,account_id,property_id,description,category,date,time,amount,building_id,property_due,due_date
10268,2,39,6C,comunidad,"""2023-09-29""","""09:30:04""",142.8,2,142.8,"""2023-09-30"""
10269,2,40,6D,comunidad,"""2023-09-29""","""09:30:04""",142.8,2,142.8,"""2023-09-30"""
10270,2,,consumo de electricidad,luz,"""2023-10-06""","""17:18:08""",-865.03,2,,
10271,2,,consumo de agua,agua,"""2023-10-10""","""10:32:27""",-205.95,2,,
10272,2,,consumo de gas,gas,"""2023-10-11""","""15:57:59""",-210.17,2,,
10273,2,,servicio de limpieza,limpieza,"""2023-10-12""","""13:04:15""",-200,2,,
10274,2,,servicio de carpinteria,carpinteria,"""2023-10-13""","""09:55:12""",-400,2,,
10275,2,17,1A,comunidad,"""2023-10-16""","""16:56:22""",122.57,2,122.57,"""2023-10-31"""
10276,2,18,1B,comunidad,"""2023-10-17""","""11:55:02""",122.57,2,122.57,"""2023-10-31"""
10277,2,19,1C,comunidad,"""2023-10-18""","""12:37:44""",122.57,2,122.57,"""2023-10-31"""
10278,2,20,1D,comunidad,"""2023-10-19""","""09:40:29""",122.57,2,122.57,"""2023-10-31"""
10279,2,21,2A,comunidad,"""2023-10-20""","""17:01:09""",122.57,2,122.57,"""2023-10-31"""
10280,2,22,2B,comunidad,"""2023-10-23""","""10:25:58""",122.57,2,122.57,"""2023-10-31"""
10281,2,23,2C,comunidad,"""2023-10-24""","""15:49:07""",122.57,2,122.57,"""2023-10-31"""
10282,2,24,2D,comunidad,"""2023-10-25""","""13:12:03""",122.57,2,122.57,"""2023-10-31"""
10283,2,25,3A,comunidad,"""2023-10-26""","""09:33:51""",122.57,2,122.57,"""2023-10-31"""
10284,2,26,3B,comunidad,"""2023-10-27""","""16:49:21""",122.57,2,122.57,"""2023-10-31"""
10285,2,27,3C,comunidad,"""2023-10-30""","""11:59:59""",122.57,2,122.57,"""2023-10-31"""
10286,2,28,3D,comunidad,"""2023-10-31""","""12:34:35""",122.57,2,122.57,"""2023-10-31"""
10287,2,29,4A,comunidad,"""2023-10-26""","""09:51:28""",122.57,2,122.57,"""2023-10-31"""
10288,2,30,4B,comunidad,"""2023-10-27""","""17:02:38""",122.57,2,122.57,"""2023-10-31"""
10289,2,31,4C,comunidad,"""2023-10-30""","""10:20:04""",122.57,2,122.57,"""2023-10-31"""
10290,2,32,4D,comunidad,"""2023-10-31""","""15:54:43""",122.57,2,122.57,"""2023-10-31"""
10291,2,33,5A,comunidad,"""2023-10-31""","""15:54:43""",145.6,2,145.6,"""2023-10-31"""
10292,2,34,5B,comunidad,"""2023-10-31""","""15:54:43""",145.6,2,145.6,"""2023-10-31"""
10293,2,35,5C,comunidad,"""2023-10-31""","""15:54:43""",145.6,2,145.6,"""2023-10-31"""
10294,2,36,5D,comunidad,"""2023-10-31""","""15:54:43""",145.6,2,145.6,"""2023-10-31"""
10295,2,37,6A,comunidad,"""2023-10-31""","""15:54:43""",145.6,2,145.6,"""2023-10-31"""
10296,2,38,6B,comunidad,"""2023-10-31""","""15:54:43""",145.6,2,145.6,"""2023-10-31"""
10297,2,39,6C,comunidad,"""2023-10-31""","""15:54:43""",145.6,2,145.6,"""2023-10-31"""
10298,2,40,6D,comunidad,"""2023-10-31""","""15:54:43""",145.6,2,145.6,"""2023-10-31"""
10299,2,,consumo de electricidad,luz,"""2023-11-06""","""13:10:18""",-785.27,2,,
10300,2,,consumo de agua,agua,"""2023-11-07""","""09:38:47""",-190.68,2,,
10301,2,,consumo de gas,gas,"""2023-11-08""","""16:56:01""",-215.49,2,,
10302,2,,servicio de limpieza,limpieza,"""2023-11-09""","""11:57:28""",-250,2,,
10303,2,,pintado interior escaleras,pintura,"""2023-11-13""","""12:39:05""",800,2,,
10304,2,17,1A,comunidad,"""2023-11-14""","""09:58:22""",122.72,2,122.72,"""2023-11-30"""
10305,2,18,1B,comunidad,"""2023-11-15""","""17:08:31""",122.72,2,122.72,"""2023-11-30"""
10306,2,19,1C,comunidad,"""2023-11-16""","""10:23:14""",122.72,2,122.72,"""2023-11-30"""
10307,2,20,1D,comunidad,"""2023-11-17""","""15:47:56""",122.72,2,122.72,"""2023-11-30"""
10308,2,21,2A,comunidad,"""2023-11-20""","""13:04:08""",122.72,2,122.72,"""2023-11-30"""
10309,2,22,2B,comunidad,"""2023-11-21""","""09:42:37""",122.72,2,122.72,"""2023-11-30"""
10310,2,23,2C,comunidad,"""2023-11-22""","""16:43:51""",122.72,2,122.72,"""2023-11-30"""
10311,2,24,2D,comunidad,"""2023-11-23""","""11:59:24""",122.72,2,122.72,"""2023-11-30"""
10312,2,25,3A,comunidad,"""2023-11-27""","""12:43:14""",122.72,2,122.72,"""2023-11-30"""
10313,2,26,3B,comunidad,"""2023-11-28""","""09:53:36""",122.72,2,122.72,"""2023-11-30"""
10314,2,27,3C,comunidad,"""2023-11-29""","""17:13:48""",122.72,2,122.72,"""2023-11-30"""
10315,2,28,3D,comunidad,"""2023-11-30""","""10:26:09""",122.72,2,122.72,"""2023-11-30"""
10316,2,29,4A,comunidad,"""2023-11-27""","""15:50:04""",122.72,2,122.72,"""2023-11-30"""
10317,2,30,4B,comunidad,"""2023-11-28""","""13:15:12""",122.72,2,122.72,"""2023-11-30"""
10318,2,31,4C,comunidad,"""2023-11-29""","""09:31:46""",122.72,2,122.72,"""2023-11-30"""
10319,2,32,4D,comunidad,"""2023-11-30""","""16:51:39""",122.72,2,122.72,"""2023-11-30"""
10320,2,33,5A,comunidad,"""2023-11-30""","""16:51:39""",142.29,2,142.29,"""2023-11-30"""
10321,2,34,5B,comunidad,"""2023-11-30""","""16:51:39""",142.29,2,142.29,"""2023-11-30"""
10322,2,35,5C,comunidad,"""2023-11-30""","""16:51:39""",142.29,2,142.29,"""2023-11-30"""
10323,2,36,5D,comunidad,"""2023-11-30""","""16:51:39""",142.29,2,142.29,"""2023-11-30"""
10324,2,37,6A,comunidad,"""2023-11-30""","""16:51:39""",142.29,2,142.29,"""2023-11-30"""
10325,2,38,6B,comunidad,"""2023-11-30""","""16:51:39""",142.29,2,142.29,"""2023-11-30"""
10326,2,39,6C,comunidad,"""2023-11-30""","""16:51:39""",142.29,2,142.29,"""2023-11-30"""
10327,2,40,6D,comunidad,"""2023-11-30""","""16:51:39""",142.29,2,142.29,"""2023-11-30"""
10328,2,,consumo de electricidad,luz,"""2023-12-06""","""11:56:57""",-795.71,2,,
10329,2,,consumo de agua,agua,"""2023-12-07""","""12:35:19""",-215.12,2,,
10330,2,,consumo de gas,gas,"""2023-12-08""","""09:49:08""",-205.33,2,,
10331,2,,servicio de limpieza,limpieza,"""2023-12-11""","""17:09:41""",-200,2,,
10332,2,,reparacion tuberias,gasfiteria,"""2023-12-12""","""10:21:20""",-600,2,,
10333,2,,servicio de electricista,electricista,"""2023-12-13""","""15:49:48""",-200,2,,
10334,2,17,1A,comunidad,"""2023-12-14""","""13:05:36""",123.76,2,123.76,"""2023-12-31"""
10335,2,18,1B,comunidad,"""2023-12-15""","""09:45:01""",123.76,2,123.76,"""2023-12-31"""
10336,2,19,1C,comunidad,"""2023-12-18""","""16:46:23""",123.76,2,123.76,"""2023-12-31"""
10337,2,20,1D,comunidad,"""2023-12-19""","""11:56:18""",123.76,2,123.76,"""2023-12-31"""
10338,2,21,2A,comunidad,"""2023-12-20""","""12:42:39""",123.76,2,123.76,"""2023-12-31"""
10339,2,22,2B,comunidad,"""2023-12-21""","""09:58:44""",123.76,2,123.76,"""2023-12-31"""
10340,2,23,2C,comunidad,"""2023-12-22""","""17:14:27""",123.76,2,123.76,"""2023-12-31"""
10341,2,24,2D,comunidad,"""2023-12-26""","""10:24:01""",123.76,2,123.76,"""2023-12-31"""
10342,2,25,3A,comunidad,"""2023-12-27""","""15:52:49""",123.76,2,123.76,"""2023-12-31"""
10343,2,26,3B,comunidad,"""2023-12-28""","""13:08:57""",123.76,2,123.76,"""2023-12-31"""
10344,2,27,3C,comunidad,"""2023-12-29""","""09:47:36""",123.76,2,123.76,"""2023-12-31"""
10345,2,28,3D,comunidad,"""2023-12-22""","""16:57:12""",123.76,2,123.76,"""2023-12-31"""
10346,2,29,4A,comunidad,"""2023-12-26""","""11:54:29""",123.76,2,123.76,"""2023-12-31"""
10347,2,30,4B,comunidad,"""2023-12-27""","""17:09:41""",123.76,2,123.76,"""2023-12-31"""
10348,2,31,4C,comunidad,"""2023-12-28""","""10:21:20""",123.76,2,123.76,"""2023-12-31"""
10349,2,32,4D,comunidad,"""2023-12-29""","""15:49:48""",123.76,2,123.76,"""2023-12-31"""
10350,2,33,5A,comunidad,"""2023-12-29""","""15:49:48""",146.47,2,146.47,"""2023-12-31"""
10351,2,34,5B,comunidad,"""2023-12-29""","""15:49:48""",146.47,2,146.47,"""2023-12-31"""
10352,2,35,5C,comunidad,"""2023-12-29""","""15:49:48""",146.47,2,146.47,"""2023-12-31"""
10353,2,36,5D,comunidad,"""2023-12-29""","""15:49:48""",146.47,2,146.47,"""2023-12-31"""
10354,2,37,6A,comunidad,"""2023-12-29""","""15:49:48""",146.47,2,146.47,"""2023-12-31"""
10355,2,38,6B,comunidad,"""2023-12-29""","""15:49:48""",146.47,2,146.47,"""2023-12-31"""
10356,2,39,6C,comunidad,"""2023-12-29""","""15:49:48""",146.47,2,146.47,"""2023-12-31"""
10357,2,40,6D,comunidad,"""2023-12-29""","""15:49:48""",146.47,2,146.47,"""2023-12-31"""
10358,2,,consumo de electricidad,luz,"""2024-01-01""","""09:37:21""",-865.03,2,,
10359,2,,consumo de agua,agua,"""2024-01-02""","""10:14:03""",-205.95,2,,
10360,2,,consumo de gas,gas,"""2024-01-03""","""11:26:55""",-210.17,2,,
10361,2,,servicio de limpieza,limpieza,"""2024-01-04""","""10:45:18""",-200,2,,
10362,2,,reparación puerta principal,reparaciones,"""2024-01-05""","""11:58:09""",-400,2,,
10363,2,,servicio de gasfiteria,gasfiteria,"""2024-01-06""","""12:29:47""",-200,2,,
10364,2,17,1A,comunidad,"""2024-01-07""","""14:52:36""",126.25,2,126.25,"""2024-01-31"""
10365,2,18,1B,comunidad,"""2024-01-08""","""15:41:27""",126.25,2,126.25,"""2024-01-31"""
10366,2,19,1C,comunidad,"""2024-01-09""","""10:21:59""",126.25,2,126.25,"""2024-01-31"""
10367,2,20,1D,comunidad,"""2024-01-10""","""13:17:04""",126.25,2,126.25,"""2024-01-31"""
10368,2,21,2A,comunidad,"""2024-01-11""","""12:04:11""",126.25,2,126.25,"""2024-01-31"""
10369,2,22,2B,comunidad,"""2024-01-12""","""10:39:52""",126.25,2,126.25,"""2024-01-31"""
10370,2,23,2C,comunidad,"""2024-01-13""","""17:21:15""",126.25,2,126.25,"""2024-01-31"""
10371,2,24,2D,comunidad,"""2024-01-14""","""11:12:48""",126.25,2,126.25,"""2024-01-31"""
10372,2,25,3A,comunidad,"""2024-01-15""","""12:45:33""",126.25,2,126.25,"""2024-01-31"""
10373,2,26,3B,comunidad,"""2024-01-16""","""10:01:28""",126.25,2,126.25,"""2024-01-31"""
10374,2,27,3C,comunidad,"""2024-01-17""","""13:42:10""",126.25,2,126.25,"""2024-01-31"""
10375,2,28,3D,comunidad,"""2024-01-18""","""10:56:22""",126.25,2,126.25,"""2024-01-31"""
10376,2,29,4A,comunidad,"""2024-01-19""","""16:33:59""",126.25,2,126.25,"""2024-01-31"""
10377,2,30,4B,comunidad,"""2024-01-20""","""15:09:07""",126.25,2,126.25,"""2024-01-31"""
10378,2,31,4C,comunidad,"""2024-01-21""","""14:17:41""",126.25,2,126.25,"""2024-01-31"""
10379,2,32,4D,comunidad,"""2024-01-22""","""09:25:14""",126.25,2,126.25,"""2024-01-31"""
10380,2,33,5A,comunidad,"""2024-01-22""","""09:25:14""",150.8,2,150.8,"""2024-01-31"""
10381,2,34,5B,comunidad,"""2024-01-22""","""09:25:14""",150.8,2,150.8,"""2024-01-31"""
10382,2,35,5C,comunidad,"""2024-01-22""","""09:25:14""",150.8,2,150.8,"""2024-01-31"""
10383,2,36,5D,comunidad,"""2024-01-22""","""09:25:14""",150.8,2,150.8,"""2024-01-31"""
10384,2,37,6A,comunidad,"""2024-01-22""","""09:25:14""",150.8,2,150.8,"""2024-01-31"""
10385,2,38,6B,comunidad,"""2024-01-22""","""09:25:14""",150.8,2,150.8,"""2024-01-31"""
10386,2,39,6C,comunidad,"""2024-01-22""","""09:25:14""",150.8,2,150.8,"""2024-01-31"""
10387,2,40,6D,comunidad,"""2024-01-22""","""09:25:14""",150.8,2,150.8,"""2024-01-31"""
10388,2,,consumo de electricidad,luz,"""2024-02-01""","""12:21:30""",-890.56,2,,
10389,2,,consumo de agua,agua,"""2024-02-02""","""15:27:52""",-205.3,2,,
10390,2,,consumo de gas,gas,"""2024-02-03""","""13:58:06""",-215.82,2,,
10391,2,,servicio de limpieza,limpieza,"""2024-02-04""","""14:32:49""",-200,2,,
10392,2,,mantenimiento intercom,reparaciones,"""2024-02-05""","""17:05:18""",-200,2,,
10393,2,,servicio de electricista,electricista,"""2024-02-06""","""09:53:44""",-250,2,,
10394,2,,cambio de bombillas,electricista,"""2024-02-07""","""11:32:19""",-50,2,,
10395,2,17,1A,comunidad,"""2024-02-08""","""10:28:55""",130,2,130,"""2024-02-29"""
10396,2,18,1B,comunidad,"""2024-02-09""","""13:13:01""",130,2,130,"""2024-02-29"""
10397,2,19,1C,comunidad,"""2024-02-10""","""15:15:29""",130,2,130,"""2024-02-29"""
10398,2,20,1D,comunidad,"""2024-02-11""","""14:08:17""",130,2,130,"""2024-02-29"""
10399,2,21,2A,comunidad,"""2024-02-12""","""11:05:50""",130,2,130,"""2024-02-29"""
10400,2,22,2B,comunidad,"""2024-02-13""","""12:37:20""",130,2,130,"""2024-02-29"""
10401,2,23,2C,comunidad,"""2024-02-14""","""16:47:40""",130,2,130,"""2024-02-29"""
10402,2,24,2D,comunidad,"""2024-02-15""","""13:33:06""",130,2,130,"""2024-02-29"""
10403,2,25,3A,comunidad,"""2024-02-16""","""17:36:54""",130,2,130,"""2024-02-29"""
10404,2,26,3B,comunidad,"""2024-02-17""","""14:59:31""",130,2,130,"""2024-02-29"""
10405,2,27,3C,comunidad,"""2024-02-18""","""16:22:00""",130,2,130,"""2024-02-29"""
10406,2,28,3D,comunidad,"""2024-02-19""","""12:14:12""",130,2,130,"""2024-02-29"""
10407,2,29,4A,comunidad,"""2024-02-20""","""09:48:02""",130,2,130,"""2024-02-29"""
10408,2,30,4B,comunidad,"""2024-02-21""","""15:54:24""",130,2,130,"""2024-02-29"""
10409,2,31,4C,comunidad,"""2024-02-22""","""14:42:08""",130,2,130,"""2024-02-29"""
10410,2,32,4D,comunidad,"""2024-02-23""","""09:30:39""",130,2,130,"""2024-02-29"""
10411,2,33,5A,comunidad,"""2024-02-23""","""09:30:39""",149.35,2,149.35,"""2024-02-29"""
10412,2,34,5B,comunidad,"""2024-02-23""","""09:30:39""",149.35,2,149.35,"""2024-02-29"""
10413,2,35,5C,comunidad,"""2024-02-23""","""09:30:39""",149.35,2,149.35,"""2024-02-29"""
10414,2,36,5D,comunidad,"""2024-02-23""","""09:30:39""",149.35,2,149.35,"""2024-02-29"""
10415,2,37,6A,comunidad,"""2024-02-23""","""09:30:39""",149.35,2,149.35,"""2024-02-29"""
10416,2,38,6B,comunidad,"""2024-02-23""","""09:30:39""",149.35,2,149.35,"""2024-02-29"""
10417,2,39,6C,comunidad,"""2024-02-23""","""09:30:39""",149.35,2,149.35,"""2024-02-29"""
10418,2,40,6D,comunidad,"""2024-02-23""","""09:30:39""",149.35,2,149.35,"""2024-02-29"""
10419,2,,consumo de electricidad,luz,"""2024-03-01""","""11:45:27""",-770.89,2,,
10420,2,,consumo de agua,agua,"""2024-03-02""","""16:09:58""",-205.62,2,,
10421,2,,consumo de gas,gas,"""2024-03-03""","""10:07:36""",-205.1,2,,
10422,2,,servicio de limpieza,limpieza,"""2024-03-04""","""13:24:16""",-200,2,,
10423,2,,mantenimiento gas,mantenimiento,"""2024-03-05""","""15:22:04""",-200,2,,
10424,2,,servicio de cerrajeria,cerrajeria,"""2024-03-06""","""09:16:47""",-100,2,,
10425,2,17,1A,comunidad,"""2024-03-07""","""16:57:11""",128.75,2,128.75,"""2024-03-31"""
10426,2,18,1B,comunidad,"""2024-03-08""","""11:52:33""",128.75,2,128.75,"""2024-03-31"""
10427,2,19,1C,comunidad,"""2024-03-09""","""17:54:44""",128.75,2,128.75,"""2024-03-31"""
10428,2,20,1D,comunidad,"""2024-03-10""","""10:50:21""",128.75,2,128.75,"""2024-03-31"""
10429,2,21,2A,comunidad,"""2024-03-11""","""15:35:50""",128.75,2,128.75,"""2024-03-31"""
10430,2,22,2B,comunidad,"""2024-03-12""","""14:25:07""",128.75,2,128.75,"""2024-03-31"""
10431,2,23,2C,comunidad,"""2024-03-13""","""13:03:57""",128.75,2,128.75,"""2024-03-31"""
10432,2,24,2D,comunidad,"""2024-03-14""","""16:12:25""",128.75,2,128.75,"""2024-03-31"""
10433,2,25,3A,comunidad,"""2024-03-15""","""10:17:40""",128.75,2,128.75,"""2024-03-31"""
10434,2,26,3B,comunidad,"""2024-03-16""","""12:51:05""",128.75,2,128.75,"""2024-03-31"""
10435,2,27,3C,comunidad,"""2024-03-17""","""11:09:42""",128.75,2,128.75,"""2024-03-31"""
10436,2,28,3D,comunidad,"""2024-03-18""","""14:54:01""",128.75,2,128.75,"""2024-03-31"""
10437,2,29,4A,comunidad,"""2024-03-19""","""17:25:30""",128.75,2,128.75,"""2024-03-31"""
10438,2,30,4B,comunidad,"""2024-03-20""","""09:59:22""",128.75,2,128.75,"""2024-03-31"""
10439,2,31,4C,comunidad,"""2024-03-21""","""16:40:15""",128.75,2,128.75,"""2024-03-31"""
10440,2,32,4D,comunidad,"""2024-03-22""","""13:48:38""",128.75,2,128.75,"""2024-03-31"""
10441,2,33,5A,comunidad,"""2024-03-22""","""13:48:38""",147.9,2,147.9,"""2024-03-31"""
10442,2,34,5B,comunidad,"""2024-03-22""","""13:48:38""",147.9,2,147.9,"""2024-03-31"""
10443,2,35,5C,comunidad,"""2024-03-22""","""13:48:38""",147.9,2,147.9,"""2024-03-31"""
10444,2,36,5D,comunidad,"""2024-03-22""","""13:48:38""",147.9,2,147.9,"""2024-03-31"""
10445,2,37,6A,comunidad,"""2024-03-22""","""13:48:38""",147.9,2,147.9,"""2024-03-31"""
10446,2,38,6B,comunidad,"""2024-03-22""","""13:48:38""",147.9,2,147.9,"""2024-03-31"""
10447,2,39,6C,comunidad,"""2024-03-22""","""13:48:38""",147.9,2,147.9,"""2024-03-31"""
10448,2,40,6D,comunidad,"""2024-03-22""","""13:48:38""",147.9,2,147.9,"""2024-03-31"""
10449,2,,consumo de electricidad,luz,"""2024-04-01""","""15:47:23""",-750.45,2,,
10450,2,,consumo de agua,agua,"""2024-04-02""","""12:34:57""",-200.2,2,,
10451,2,,consumo de gas,gas,"""2024-04-03""","""10:34:09""",-210.75,2,,
10452,2,,servicio de limpieza,limpieza,"""2024-04-04""","""11:20:51""",-200,2,,
10453,2,,reparación sistema de gas,reparaciones,"""2024-04-05""","""16:18:28""",-400,2,,
10454,2,,mantenimiento ascensor,ascensor,"""2024-04-06""","""15:02:13""",-200,2,,
10455,2,17,1A,comunidad,"""2024-04-08""","""09:42:11""",127.5,2,127.5,"""2024-04-30"""
10456,2,18,1B,comunidad,"""2024-04-09""","""14:11:07""",127.5,2,127.5,"""2024-04-30"""
10457,2,19,1C,comunidad,"""2024-04-10""","""12:56:36""",127.5,2,127.5,"""2024-04-30"""
10458,2,20,1D,comunidad,"""2024-04-11""","""11:38:14""",127.5,2,127.5,"""2024-04-30"""
10459,2,21,2A,comunidad,"""2024-04-11""","""17:00:26""",127.5,2,127.5,"""2024-04-30"""
10460,2,22,2B,comunidad,"""2024-04-11""","""13:28:47""",127.5,2,127.5,"""2024-04-30"""
10461,2,23,2C,comunidad,"""2024-04-11""","""10:23:41""",127.5,2,127.5,"""2024-04-30"""
10462,2,24,2D,comunidad,"""2024-04-11""","""15:19:37""",127.5,2,127.5,"""2024-04-30"""
10463,2,25,3A,comunidad,"""2024-04-11""","""14:36:21""",127.5,2,127.5,"""2024-04-30"""
10464,2,26,3B,comunidad,"""2024-04-11""","""09:34:57""",127.5,2,127.5,"""2024-04-30"""
10465,2,27,3C,comunidad,"""2024-04-11""","""11:59:49""",127.5,2,127.5,"""2024-04-30"""
10466,2,28,3D,comunidad,"""2024-04-11""","""17:48:11""",127.5,2,127.5,"""2024-04-30"""
10467,2,29,4A,comunidad,"""2024-04-23""","""12:09:03""",127.5,2,127.5,"""2024-04-30"""
10468,2,30,4B,comunidad,"""2024-04-23""","""10:08:52""",127.5,2,127.5,"""2024-04-30"""
10469,2,31,4C,comunidad,"""2024-04-23""","""13:38:43""",127.5,2,127.5,"""2024-04-30"""
10470,2,32,4D,comunidad,"""2024-04-23""","""16:32:19""",127.5,2,127.5,"""2024-04-30"""
10471,2,33,5A,comunidad,"""2024-04-23""","""16:32:19""",148.32,2,148.32,"""2024-04-30"""
10472,2,34,5B,comunidad,"""2024-04-23""","""16:32:19""",148.32,2,148.32,"""2024-04-30"""
10473,2,35,5C,comunidad,"""2024-04-23""","""16:32:19""",148.32,2,148.32,"""2024-04-30"""
10474,2,36,5D,comunidad,"""2024-04-23""","""16:32:19""",148.32,2,148.32,"""2024-04-30"""
10475,2,37,6A,comunidad,"""2024-04-23""","""16:32:19""",148.32,2,148.32,"""2024-04-30"""
10476,2,38,6B,comunidad,"""2024-04-23""","""16:32:19""",148.32,2,148.32,"""2024-04-30"""
10477,2,39,6C,comunidad,"""2024-04-23""","""16:32:19""",148.32,2,148.32,"""2024-04-30"""
10478,2,40,6D,comunidad,"""2024-04-23""","""16:32:19""",148.32,2,148.32,"""2024-04-30"""
